order_id,products
1062335,43744
1062357,28928 42244 35242 22035 44116 28597 34584 27966
1062518,27521 14947 45007 25513 5450 13263 21616 7806 28985 39279 8490 19678
1062523,1392 37511 47209 35561 27086 18288 21170 25623
1062534,12039 25043 41950 34335
1062547,17985 2081 41289 5322 45106 46226 39475
1062578,17794 34565 8518 47626 7054 38383 35163 40604 22922
1062661,28985 28849 37739 5337
1062753,41354 22959 16696 378 13176 27514 25146
1062755,31096 14211 46820 47209 39275 5134 19057 49235 13176 9177 25466
1062942,20084
1062949,17795 5578 21137 21938 18072 10749
1063093,49176 196
1063103,5785 7090 27086 16185
1063126,None
1063244,9864 8424 21938 20119 22935
1063266,5067 196 25893 5782
1063349,None
1063405,21292 13535
1063420,18128 34217 30353
1063514,3712 5989 3896 21009 35188 8277 13176 34169 32655 49628
1063545,22115 38885 5479 33000 21543 13196 27086 30391
1063551,33768 38768 30827 26317
1063600,18339 38236 45149
1063633,37274 16997 2717
1063634,33195
1063674,19173 33129 45930 41844 14999 13176 9471
1063859,45007 14992 43221 39928 48186 25199
1063899,33572 37029 25005 3376 4920 20114 40310 13176 45082 22395 10749 8670
1063966,11520 38370 48965 33000 13829 5451 37836 16786 47629 14992 37489 11122 38739 24852 14381 16594 43772 21919
1063978,17794 41220 44422 653 19906 28913 24852 24184
1064065,35121 24362 581
1064113,16198 47626 36011 37646 21137 32981 13629
1064164,47144 17545 47626 28204 23341 6383 41594 47516
1064311,19660
1064461,47050 3275 432 35761 17334 18362
1064466,4656 32747 29820 7781
1064490,7156 42565
1064503,34974
1064538,13176 38775
1064549,2148 1158 21288 41836 2966 43703 43352 16797
1064583,49235 13083
1064587,11520 26096 32864 5132 13870 7952 44270 47766 13176
1064642,22276 12953 10126 432 33736 34325 47766 33401 38456 49273 46106 35547
1064668,27521 37317 12614 26604 17872 42356 47766 43352 16797
1064680,49441 35042 20463
1064743,5450 33911 20660 18606 30391
1064773,13409 47042 24964 7175 33352 30391 48364 21903 43760 23765 39001 13431 13176 46820 9092 29307
1064801,38433 4966 30278 26209 19691 26348 43565 9360 4920 13944 24571
1064857,25890 7781 8518 2350 23854 26165 13176
1064883,20244 34678
1064902,41596
1065009,49235 37276 45613
1065066,9547 31044 43183
1065092,10753
1065137,None
1065259,6184 8048 30764 16974 32478
1065314,14992 47626 47766 31022
1065405,47626 25890
1065486,25952 26497 31564 44142 17616 20114 24724
1065488,None
1065505,5537 2091
1065563,38504 5450 16759 47630 5648 49683 24535 40604
1065579,42697 26698 39275 19084 6410 9839 15960 4149 13176 47993 18234 16349
1065627,34050 26634 22124 21709 35221 1463 44632 24857 14778
1065656,49520 37220 30599 47209 47626 26604 21616 17461 36695 38650
1065691,22866 8460 4605 31838
1065743,39812 6348
1065850,15296 38672
1065877,25952 3205 43928 35914 3179 45 17295 13176 20914 19348 758 34969 16696 23288 32303 7781
1065890,32177 44987 2078 19057
1065941,13176 10305 28199
1065958,39275 4724 16797 35886
1066043,17731 42356 5322 38988 26604 30420 22825 24852 4605
1066088,46969 17794 4508 14870 37687
1066092,25890 3469 7358
1066155,15872 39877 3464 1194 4461 33198 21903 2966 42265 16797 14233 25466 46906 27966 33279
1066309,17898 24964 8518 29898 17579 37388 34126 12797 4605 32831
1066393,22210 11619 34358 48326 32647 9808 21137 24852 37141 47766 14491
1066429,39877 11497 8239 27344 24852 40725 7863 16185 10492 6046
1066443,None
1066448,21137 37067 36070
1066460,14233
1066492,12013
1066534,26905 35914 16102 8366
1066563,30720 26209 46979 41220 39877 45007 10749 27966
1066592,15649 44035 11140 31717 14540 20114 5015 13176
1066599,10032 3619 14114 31235
1066629,47616 16876 15950 45968 23282 25171
1066664,46979
1066687,None
1066691,26369 7079 39275 8174 42479 43768 49075 5876 13176 27966
1066748,43352 32403 9397 42475
1066789,36839
1066927,38689 27715 260 45066 23919 21137 19125 47766 24759 6328
1066959,18838
1066973,23888 34915 40261 6825 27370 16848 5720 36058 40348
1067011,18176 41665 48679 35188 33195 6287 25824 48559 21137 18881 32647 38777 18362 14491 12060 25530
1067035,28985 30290 5479 22935 21903
1067046,48099 2692 24852 3285 46841 8474
1067090,14992 21914 33372 34262 49247
1067102,46802 9390 47766 21903
1067137,47025 29987 37119
1067138,27521 48034 47209 34347 21903 2067 47156 8277
1067143,14332
1067173,13176 8092 46820 19677 24838
1067314,25447 26856 40396 21903 39928 30391 13176 47388 10749
1067350,11520 13819 8174 19678 48679
1067388,38444 45123 32740
1067389,42265 32781
1067420,12039 40396 21174 37687
1067448,27845 8518 42380 21938 3188 23622
1067491,39040 34243 44628
1067510,17160 22159 14992 49683 40612 22825 28204 49075 4920 44479 27845 30406 27086 35675 16349 1890 49383 47209 21616 48246 13176 31869
1067574,32289 5782 2855 24231 24852 40310 11679
1067612,45646
1067705,39475
1067716,43352 38689 40706 33731 260 30117 39558 26282 31371 42828 3085 32303 37464 10132 8277 11992 13851 16797 1215
1067721,6576 39057 38371 26924 41695
1067767,7304 24631 11182 34295 4920 24253
1067908,2876 6111
1067983,210 26282 34 4799 1511
1068037,24852 10580 19057
1068126,43392 11777 21417 24852 34969 7835
1068127,28289 10246 36646 14126 21903 26032 23634
1068145,18432 4987 39884
1068211,432 47209 5380
1068232,42265 37980 35269 16797
1068235,41351 19348 39911
1068237,27521 28934 7304 47626 21903 21137 47766 18465 38562 48679 28842 32950 17862 26209 5451 27086 33873 34126 31073 31717 44396 39409 8053 4086 46969
1068248,47042 5450 49683 28054 19575 13176 24668 41950
1068340,15905 27845 8193 11505 17338 7165 2245
1068343,44359 22825 45223 19057 27156 726 49175 42265 8859 49497
1068380,8193 25890 15017 43726 31343 21137 13176 47167
1068448,13911
1068450,42342 2855 39275 47630 45007 12464 1940 48183 26746 42813 27966
1068528,44359 35951 49075 22548 28597 40310 11543 13176
1068536,35458 45123 33095 9736 33129 8490 9387 31404 45005 43352 9076 20682 21137 46842 49628 17341
1068653,43504 39427 204 17872 15576 3957 30391 47672 39578 27548 9598 5077
1068669,4210
1068771,27104 29487 34466 9092 44359 48104 7021 16525 37646 21903 5360 5073 5876 27966 47766 24727 6948 21295 15902
1068792,None
1068821,1194 23949 33198 13176 14233 13598
1068851,9434 42282 12341 17794 21573
1068857,39877 44949 42265 34969 46906 21019 24221 17429
1068876,5025 42147 1313 14379 20082 24883 38584 40571
1068906,4844 45066 8012 3599 26293 20119 13176 47029
1068975,13984 13176 35951
1069013,42504
1069110,7120 14633 8174 34448 1468 43295
1069140,24964
1069216,43961 23375 17795 45 35951
1069295,13176 4482 48364 32655
1069302,32740 27845 20906 22990 31343 19508 5077 22935 13176 30489
1069306,28928 17985 11777 25256 16908 47626 38539 33100 40146 17902 45842 40659 14633 44632 26620 4605 38558
1069319,16609 18531 22935 35510 44359
1069376,42244 28553 35819 21903 17526 31663 16797
1069387,27744 49235
1069388,9808 15399 16291 17191
1069517,2677
1069520,35042 18534 23909 25478 169 24427 3820 365 23375 39475 19736 33626 41276 5725 14502
1069537,12545 46346 18030 20113 31506 1621 39958 24759 13176
1069621,2745
1069663,196 45051 42500
1069713,40002 20995 44359 20842 39275 40706 32463 44632 48821 17878 17304 42265 18362 41149
1069716,12576 3721 41042 7693 41682 44632
1069752,36485 17247 34197 39643 49583
1069831,48309 34 24838 49126 41774 21903 17200 28465 30450 14133 12312 33303 30776 25 4410 14651 42557 24799
1070011,27845 457 45674 10132 25305 17949 36735
1070152,43352 22178 8571 16797
1070188,27040 10096 42244 17526 29926 5479 16521 14764 27888 35951 21616 27156 36854 22935 1999 22825 38704
1070198,35842 39275
1070227,None
1070290,45603 27845 32553 31663 13176 48559
1070356,46969 37067 32429 28358 22677
1070427,None
1070439,196 40199
1070443,48745
1070474,27845
1070529,36736 12358 48907 18412 39021 29648 4210 43962
1070586,24852 6532 11461
1070628,27344 36036 5479
1070652,6576 11203 23909 42888 459 18610 15472 39922 4595 10613
1070673,25217 9387 38641 26344 10761 36011 4562 11824 21137 30962 20995 24852 47573 43352 25439 1244 10749 6046 4533
1070737,14874
1070755,42240 3044 42981 33894 21137 37065 39275 33548 4562 19078 13263 28465 9458 27092 23801 29336 12564 20463 9405 4895
1070776,43154 36534
1070801,12467 44811 4210 28051 43545 14010
1070809,25915
1070821,34208 21137 33395 22028 35951
1070822,27472 7969 2469 43295
1070825,31725 33614 38799 14381 27985 27892 39993 28985 8762 4605 37500 9405 27102
1070874,20674 8036
1070895,47209 30489 36070 30630 1337
1070928,11520 10385 18234 45970 13702
1070930,35168 26369 4066 32387 14084 35688 31945 24599 9422 79 31027 8277 19204 42761 13176 22180 9178
1070974,30827 8859 28413 12341
1071012,24964
1071063,4920 49678 46654
1071077,4097 17284 2314 37646 30480 24852 30233 30489 2086 28199 27690 28715 12341 30391 28985 15290 39619 27845 12872 32717 29662 15613
1071235,33120 38689 27845 7622 10855 34124 21903 22963 38164 17429 31766 311
1071280,13176 21137 43154
1071323,43234 45123 36550 12362 4920 38837 39990 24535 44632
1071352,44632 7076 17766
1071431,5101
1071434,23233 8075 2726 32585 37067 21903 9339 45007
1071475,3050
1071482,40000 33957 4006 1069 48205 33552 30644 15160 37017 9499 43565 44319
1071534,47209 18362 33731 24964 47626
1071535,24964 28934 8518 32433 41544 14218 5134 21903 11408 28849 49683 16185 46969
1071552,36256 35842 1099 11140 45681 33352 39275 48364 20232 3952 39121 27156 29662 21137 11481 27355 27966 18079
1071556,38433 44475 26604 18071 28204 43565 29487 14161 49683 15541 34487 46107 46979
1071561,7781 22451 19208 28204 5322 47531 13292 9839 10995 29077 28278 6361 9210 117 24157 26165
1071656,27323 23052 25132 8174 24239 35221 19863 34968 39993 14011 24094 14645
1071770,46979 19057 22825 47626 4920 21450 21137 27811 39561 13176 4957
1071779,40310 45007 5450 41549 29487 20114 47029 48726 2361 21903 2716 14462
1071840,47626 39408 43252 47766 16797 25630
1071867,26768 46667 26346 22935 44910 29007 34448 43961 6292 14678 21367 49273 36922 35887 4796
1071927,8320 18531 39877 18027 18288 24082 10006 13176 11005
1071986,15872 27521 40706 42193 730 31433 48679 5134 21903 21616 21137 25814 30391 13176 45081 47229 41212 21405 44414
1072086,6348 5296 27701 43352 5819 6205 27294
1072111,40706 15592 39275 21137 30391 2683 41597 27966
1072142,28634 7266 23909 42943
1072167,27715 30795 43087 42450 22963 13176 12764
1072199,26882 5770 2187 48524 12817 20114 24852 19863 26915 13866 18362 44987 47626 39491 14999 9808 5460 44375 3800 21591 46522 16994 18019 30949 8175 23799 24186 27388 47357 43903
1072254,1984 39139 44167 47144 47977 5450 27020 48015 48304 35665 16696 31683 24852 35669 22166 4313 13944 1940 10396 25706 7295
1072364,24964 8174 45066 18891 27086 31506 5077 47766 14429
1072389,26209 30019 12419 2853 27521 27848 23178 48679 40078 35951 3952 19057 790 26283 5876 3957 21174 16759 2552 22935
1072422,33120
1072428,13914 7131 12427 37710
1072440,39408 3298 31651 196 38928 49235 4731
1072468,None
1072578,13998 42263
1072626,34126
1072640,37065 20114 40706 4605
1072698,None
1072733,15438
1072768,None
1072918,24852 27325 33351
1072947,4796 37646 21903
1073074,19296 15937 5456 20561 20114 2646 15290
1073121,38996 2305 17699 16965 18439 30696 37436 44167 40332 35826 49198 31759 4210 24852 19511 9076 6139 5884 47877
1073123,10255 14161 4210 24852 10613 9076
1073194,30776
1073244,34024 49198
1073265,26369 28934 24838 42342 48679 33352 47626 4779 35887 24852
1073274,25890 20518 22281 23915 22028 13378 15891 9397 25878 35561 20345
1073284,8193 24235 1541 2925 33897
1073385,42944 13176 31555 8138 48523 21709 45104 273 20995 9076 44632 12409
1073397,None
1073441,4193 26298 32655
1073517,13380 42637 14702 23631 24852 21220 45948 16479
1073524,47792 18370 21125 18023 43304 34987 40174 21392 19057 5876 47993 1940 22170 25767 38622 7589
1073560,8332
1073621,21137 47209 47626 32747 8174 19057 9934 30391 13176 30233 41950 5077
1073629,25890 18531 12614 21903 49235 17468
1073639,37710
1073643,44815 1463 35055
1073676,5250 26629 35208 17421 16398 43154 2067 47639 4314 39706 10586 45603 11688 25010 39475 7350 29623 30776 26810 26427 21953 37188 24518 15693 22227 8021 7780 33754 20794 4957 1118 46692 8555 13166 14739 4989
1073681,24135 19660 35951 13424 4920 33783 13176 42265 31759 30591
1073730,38768 44987 21292 41973
1073760,37067 29675 48806 30406
1073785,5876 12341 30391 6873 44987 2078
1073804,10912 12186 7963 8615
1073839,23909 35752 5161 25581 35123 3953 32019 24852 10102 24954 30138 12894
1073880,8195 11014 48520 10127 24852 9243 26528 39457 37553 33833 21546 26312 6201 19643 24129 40648 48205 32465 38739 38228 3298 30307 23420 8811 17008 9076 47098 43772 4138
1073995,34024 42987 16628 6613 43867 26165
1074016,35199
1074106,15392 26209 12258 46979 27845 8192 34969 28204 27086 35948 21938 42265 37687 13176 28985 18811 40604 13829
1074135,28289 5250 26629 1158 14858 40706 24852 23576 3098 16797 39408 11688 14633 49075 33716 36406 43961 5450 33037 8021 33754 7503 40545 35050 21616 30450 40310 1577
1074153,40706 40199 24841 24852 20887 42265 16797 28204 11440 2611 3509 24891 24764 1090 19268 19156 48857 18272 4451 5479 41064 22124 30456 44948 24954 40571
1074279,33614
1074293,48784 14147 16797 19691
1074306,26124 43662
1074383,21137
1074406,26209 24964 46667 43789 45007 5876 16759 42585 23375 10749
1074507,22028
1074535,17600 21137 47766 36695 26648 5212 27966
1074552,45188 47463 15369 33095 26040 38840 13176 31963 9471
1074618,None
1074685,47144
1074707,3169 20738 31683 34886 10890 5422 24852
1074988,24160 19261 47209 48364 9839 22416 7862 41271 890 48220 13629
1075068,48004 15269 29447 29487 9426 43967
1075078,None
1075167,22788 29503
1075213,13176 30016 23375 49543 36287
1075304,2761 41596
1075325,38374 41165 18382 45681 4920 47993 11068
1075439,45066 39947 41682 13176 26620 15902
1075479,22474 22035 45445 35951
1075489,17600 2913 19057 21137 48628 13176 23645
1075503,36550 19048 22025 37067 17487 21137 48745 45007 21405
1075587,None
1075650,45504 31506
1075670,10326
1075818,43772 32403 47926 20919 39834 42972 19006
1075934,44683 33731 47780 42342 13798 39275 26800 41842 49235 8277 36695 44570 45660 43802 44575
1076026,28204 36170 38164 21709 7177
1076045,25890 24852
1076064,47866 46802 27845
1076065,40706 27845 8424 28842 49201 49235 30489 13176 22969
1076067,21903
1076090,26209 4562 6647
1076151,18465 14651 36865 9703 45066 32139 24852 44949 41665 41242 40571
1076162,47873 17794 5646 7021 26128 22935 6173 18465 11941 32689 19250 21174 30391 47672 48835 44359 46667 5965 43086 45007 4920 8277 21903 3550 26084 48104 47209 24810 48109 18670 5373 19057 22395 10749 29694
1076193,41372 41651 27796 277 35430
1076203,26209
1076290,14592 28289 47626 27531 29965 14867 2298 8986 12315 7088 13988 36389 44845 3376 15028 18883 22474 13524 35163 29277 35935 26209 31717 5991 43758 5114 17530 3583
1076311,22849 25890 10504 45066 47766 44570 14218
1076404,4920 24852 16349
1076413,26209 40706 35939 8518 47626 47766
1076443,40706 5450 22935 12207 2078 47734 1463 13176 45007 30620 27966
1076546,30731 21903
1076552,13083 41220 29987 12980 47766 44632 29755
1076613,16920 33041 43154 28836 27288
1076665,43867 20124 31467
1076729,21295 45007 11199
1076747,5258
1076803,40354 34283 260 46341 22250 32747 37613 37250 1391 9840 13203 9076 25046 43352 27898 35004 7103
1076828,27845 18441 5578 37646 21137 49241
1076850,None
1076901,30016 23044 26661 22247 45066 39947 42828 45 24830 3957 47766 13176 28476 9598 35989
1077010,3339 18531 31717
1077049,26497 43394 18531 8424 28204 48205 11408 22888 21267 5876 10814 5240 13176 39993 4605 19678
1077059,30489 18362 7412 1234 42342
1077177,25890 31371 5959 44683 21709 9076 35221 44632 24925
1077222,14705 34861 34358 21927
1077239,39977 49235 34197
1077309,43394 12315 4294
1077310,32810 49070 37766
1077334,41290
1077351,226 16131 23044 34214 7948 32655 3952 18232 39619 2132 35670 22935 13176 24964 14553 45007 19678 14335
1077352,8729 41301 1006
1077378,21760 10731 30406 40587 39693 44142 13807 38739 4605
1077394,3060
1077454,14947 47626 432 1202 39475 24852
1077457,None
1077474,7173 8518 12456 37687 28204 27247 19376 25138 30489 13176 30233 48058 47804
1077477,43713 45066 33731 34126
1077487,31778 31235
1077528,43961 17985 46787 36036 24170 13702 29447 2344 34209 25965 12845 20995 21137 33731 17630 4793 7673 25340 19677 27966 40229
1077536,7252
1077546,25146
1077571,8859 37710
1077577,44290 27325 39090 12980 9076 16797 6873 3631 19389
1077615,41658 47626 44910 13176 21850 10106
1077646,21050 23005 27086
1077711,196 33288 30441 2026 39947 42061 25615 26505 39380 29685 26038 9623 852 19134
1077712,35939 42701 11782
1077750,35921 38827 18207
1077808,42625 6274 5097 44075 33198 17616 11827 47357 45375
1077950,28785 3682 5959 20842 17360 44632 14643 22935 13176 16797 24830
1078010,None
1078077,37377 83 260 13541 45965 16797 19106 14063 39408 14897 39021 38579 21333 13176 14493 3381
1078122,31713 15017 47626 20818 24852 5212 37642
1078140,30720 24964 44422 25194 2315 7054 24852 24184 28985 16570 35547
1078232,31562 11182 21070 41148 27966 31487
1078257,8424 31027 8022 30489 37276 11422 4799
1078283,9076 27020 2966
1078288,32177 24852
1078403,27104 44422 47626 35951 21616 28849 9076 47766 30489 13176 42265 14650 21903
1078456,27104 13251 45007 7952 1463 29307 19964
1078458,45066 24852
1078480,11520 25152 10467 47766 2314 34126 45007 21137 20082 40723 9365 34262 3896 28079 21903 26172 27966 20469
1078497,38827 28476 35989 36735
1078531,9495 48171 41259 8174 41551 19057 22935
1078618,23233 3675 3148 33198 4595
1078734,19173
1078762,None
1078802,11520 26209 9507 48356 35948 27086 26351 17872 5785 42680 36036 27966
1078854,43721 17671
1078863,27966
1078865,3732 27730 28204 16249
1079010,24713 10215
1079026,12576 43394 39275 19174 10343 39947 26914 39475 13176 32285 21150
1079087,17104 3243 39276 13166
1079103,15424 35360 10690 47977 714 42731 14034 36978 32534 41400 8475 36316 29503
